"GEO_ID","NAME","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US18097370303","Census Tract 3703.03, Marion County, Indiana","2328","274","1963","284","92","92","0","17","77","72","111","88","53","55","0","17","18","33","14","26","0","17",
"1400000US18097370304","Census Tract 3703.04, Marion County, Indiana","1263","273","1072","225","20","34","0","12","121","181","0","12","50","37","0","12","0","12","0","12","0","12",
"1400000US18097370305","Census Tract 3703.05, Marion County, Indiana","1817","679","897","180","13","24","0","12","38","40","80","81","767","752","9","16","13","20","0","12","0","12",
"1400000US18097370306","Census Tract 3703.06, Marion County, Indiana","1860","227","1860","227","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097380101","Census Tract 3801.01, Marion County, Indiana","2805","455","2173","491","402","165","0","17","0","17","0","17","195","119","0","17","35","60","0","17","0","17",
"1400000US18097380102","Census Tract 3801.02, Marion County, Indiana","1400","420","813","452","0","12","0","12","0","12","340","321","247","303","0","12","0","12","0","12","0","12",
"1400000US18097380103","Census Tract 3801.03, Marion County, Indiana","2921","488","2465","528","132","184","0","17","60","70","192","118","61","62","0","17","11","19","0","17","0","17",
"1400000US18097380200","Census Tract 3802, Marion County, Indiana","1652","203","838","158","45","37","87","100","89","101","306","93","66","55","29","35","192","90","0","12","0","12",
"1400000US18097380301","Census Tract 3803.01, Marion County, Indiana","803","151","775","152","10","19","18","22","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097380302","Census Tract 3803.02, Marion County, Indiana","1232","210","651","131","168","110","9","15","52","32","56","53","159","130","27","43","110","75","0","12","0","12",
"1400000US18097380402","Census Tract 3804.02, Marion County, Indiana","2171","250","788","166","44","34","94","76","311","86","534","279","346","127","16","17","38","41","0","17","0","17",
"1400000US18097380403","Census Tract 3804.03, Marion County, Indiana","1555","221","1394","226","47","52","17","19","43","53","44","45","10","17","0","12","0","12","0","12","0","12",
"1400000US18097380404","Census Tract 3804.04, Marion County, Indiana","1818","205","1214","187","345","103","72","59","22","23","46","49","36","58","13","16","70","64","0","12","0","12",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1008","130","533","98","0","12","0","12","30","37","28","32","111","68","31","33","27","27","248","100","0","12",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","1845","238","694","206","181","111","569","127","140","104","98","65","79","46","8","13","42","56","34","34","0","12",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","2242","348","1391","371","361","142","0","17","108","64","176","96","95","75","44","58","33","33","34","44","0","17",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","2465","273","1345","309","357","183","0","17","18","29","459","139","248","127","21","35","17","27","0","17","0","17",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","1284","228","998","229","47","37","22","26","0","12","14","18","56","48","16","17","0","12","131","50","0","12",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","1852","222","1701","206","89","36","41","55","0","12","0","12","0","12","0","12","0","12","21","26","0","12",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","2613","412","1439","176","511","377","27","29","103","87","116","64","281","158","101","85","16","27","19","27","0","17",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","1387","245","1282","252","20","30","2","4","33","24","18","26","20","32","11","14","0","12","1","2","0","12",
"1400000US18097381003","Census Tract 3810.03, Marion County, Indiana","1603","222","637","87","90","39","47","63","179","124","283","142","189","165","24","26","150","152","4","6","0","12",
"1400000US18097381004","Census Tract 3810.04, Marion County, Indiana","1515","242","238","127","364","146","50","36","111","80","200","93","431","258","96","66","25","29","0","12","0","12",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","2552","318","1667","334","97","83","0","17","165","95","198","89","268","112","10","18","147","114","0","17","0","17",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","2643","402","2151","432","117","73","42","60","47","40","140","69","0","17","0","17","53","82","93","69","0","17",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","1184","203","391","142","237","98","4","8","137","96","57","48","331","167","18","20","9","12","0","12","0","12",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","1630","161","81","47","164","69","37","47","95","48","235","90","161","138","241","103","584","133","32","47","0","12",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","2431","200","1206","164","287","146","49","53","104","70","463","174","220","147","12","20","60","63","30","59","0","17",
"1400000US18097381206","Census Tract 3812.06, Marion County, Indiana","1914","284","1103","297","75","50","0","12","69","86","144","84","231","156","57","51","235","114","0","12","0","12",
"1400000US18097381207","Census Tract 3812.07, Marion County, Indiana","1476","405","1476","405","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","2392","426","1067","239","492","344","30","46","49","59","313","132","228","136","85","64","128","70","0","17","0","17",
"1400000US18097390103","Census Tract 3901.03, Marion County, Indiana","1230","319","1030","308","110","68","13","21","0","12","0","12","0","12","0","12","0","12","77","52","0","12",
"1400000US18097390104","Census Tract 3901.04, Marion County, Indiana","2100","321","2064","320","36","38","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","1847","273","1541","273","39","55","5","8","0","12","27","35","182","81","0","12","53","44","0","12","0","12",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","2078","219","2041","224","16","25","0","17","0","17","0","17","0","17","0","17","0","17","21","31","0","17",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","1770","239","821","145","141","65","0","12","113","73","466","221","146","83","0","12","83","58","0","12","0","12",
"1400000US18097390406","Census Tract 3904.06, Marion County, Indiana","1804","247","1781","248","11","21","12","19","0","17","0","17","0","17","0","17","0","17","0","17","0","17",
