"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US18097380501","Census Tract 3805.01, Marion County, Indiana","1652","261","6","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","24","0","12","8","14","29","29","21","26","27","29","11","19","610","234","98","64","152","127","322","142","105","46","192","82","30","28","26","29","0","12",
"1400000US18097380502","Census Tract 3805.02, Marion County, Indiana","1973","216","16","17","0","12","7","12","0","12","0","12","1","4","0","12","0","12","10","16","44","48","0","12","19","21","76","49","178","96","21","25","792","179","107","61","138","74","213","109","71","42","149","62","86","59","17","19","28","31",
"1400000US18097380600","Census Tract 3806, Marion County, Indiana","3564","325","114","101","0","17","15","26","0","17","0","17","29","39","0","17","0","17","88","95","39","64","0","17","42","54","97","94","135","95","60","63","1070","279","71","66","291","134","466","161","279","219","508","177","244","127","16","26","0","17",
"1400000US18097380700","Census Tract 3807, Marion County, Indiana","3809","471","115","125","0","17","0","17","0","17","0","17","0","17","89","87","0","17","0","17","19","36","139","121","6","13","131","118","62","60","75","55","1162","273","142","90","239","126","561","240","177","127","617","255","254","139","0","17","21","34",
"1400000US18097380800","Census Tract 3808, Marion County, Indiana","2049","169","17","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","46","0","12","103","151","24","29","61","73","0","12","72","64","821","173","208","97","138","61","208","73","203","99","127","63","27","23","10","15","0","12",
"1400000US18097380901","Census Tract 3809.01, Marion County, Indiana","3405","251","57","50","0","12","0","12","0","12","0","12","0","12","8","13","35","36","0","12","0","12","152","86","32","31","79","61","82","61","20","21","1033","192","135","94","189","93","462","97","241","100","669","151","196","61","8","13","7","11",
"1400000US18097380902","Census Tract 3809.02, Marion County, Indiana","4112","259","15","25","0","17","0","17","0","17","0","17","0","17","24","37","0","17","0","17","0","17","20","26","18","28","124","99","27","32","41","39","968","239","85","57","239","108","463","177","274","103","1179","256","466","164","92","59","77","77",
"1400000US18097381001","Census Tract 3810.01, Marion County, Indiana","4310","417","194","153","0","17","0","17","60","87","0","17","35","57","141","193","0","17","2","4","70","101","144","97","50","36","144","96","114","80","161","154","1331","311","151","73","191","76","551","158","163","69","653","238","106","51","21","25","28","42",
"1400000US18097381002","Census Tract 3810.02, Marion County, Indiana","2042","175","20","23","0","12","0","12","0","12","38","56","0","12","26","39","0","12","0","12","0","12","27","22","3","4","18","15","9","12","10","8","618","133","73","48","101","37","278","73","200","65","410","87","152","42","23","17","36","26",
"1400000US18097381101","Census Tract 3811.01, Marion County, Indiana","3908","290","22","52","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","14","24","0","17","49","37","137","62","690","186","153","112","161","69","517","224","291","121","1255","266","445","175","95","63","79","76",
"1400000US18097381102","Census Tract 3811.02, Marion County, Indiana","4538","383","101","105","0","17","0","17","0","17","0","17","16","25","0","17","0","17","0","17","0","17","9","16","13","22","299","206","0","17","117","85","1143","256","168","91","221","80","625","201","350","154","984","308","318","130","150","117","24","39",
"1400000US18097381201","Census Tract 3812.01, Marion County, Indiana","4819","344","187","141","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","29","34","11","21","28","30","29","33","27","31","1189","276","159","86","200","93","631","162","536","203","1102","256","546","162","93","76","52","47",
"1400000US18097381203","Census Tract 3812.03, Marion County, Indiana","1795","183","114","67","0","12","0","12","0","12","8","12","0","12","82","50","0","12","96","64","60","60","30","33","22","23","130","70","18","20","48","34","476","120","126","53","79","45","206","88","47","35","181","70","28","24","14","24","30","40",
"1400000US18097381204","Census Tract 3812.04, Marion County, Indiana","2458","227","25","27","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","30","71","55","25","23","71","55","59","45","64","51","818","187","183","94","109","60","302","100","140","85","272","103","269","106","13","17","10","14",
"1400000US18097381205","Census Tract 3812.05, Marion County, Indiana","4340","283","68","68","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","22","33","12","21","13","21","410","221","137","122","17","30","1405","322","142","82","315","145","583","176","530","217","450","157","181","75","12","22","43","42",
"1400000US18097390101","Census Tract 3901.01, Marion County, Indiana","5522","302","36","43","0","17","0","17","0","17","0","17","0","17","0","17","24","38","0","17","0","17","67","67","123","94","54","53","123","85","84","71","1362","289","227","105","342","136","740","200","632","178","1234","263","443","163","31","36","0","17",
"1400000US18097390102","Census Tract 3901.02, Marion County, Indiana","3080","373","112","80","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","63","63","56","79","9","16","205","117","40","50","17","30","811","200","120","88","218","121","409","147","356","149","367","152","208","147","72","56","17","32",
"1400000US18097390200","Census Tract 3902, Marion County, Indiana","2747","307","52","61","0","12","0","12","0","12","0","12","9","13","0","12","0","12","0","12","16","25","35","35","0","12","42","36","42","41","74","61","792","140","103","55","75","45","400","144","134","72","760","176","171","101","24","29","18","29",
"1400000US18097390300","Census Tract 3903, Marion County, Indiana","3941","283","13","21","0","17","0","17","0","17","0","17","0","17","0","17","0","17","12","19","0","17","10","16","27","32","79","74","66","54","32","37","1179","222","195","81","258","109","310","138","405","201","907","181","379","122","39","44","30","45",
"1400000US18097390402","Census Tract 3904.02, Marion County, Indiana","7706","391","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","55","66","0","19","0","19","0","19","54","55","53","63","74","83","1680","421","442","226","518","235","1224","290","369","177","2329","427","742","272","117","121","49","57",
"1400000US18097390403","Census Tract 3904.03, Marion County, Indiana","6473","272","51","50","0","19","0","19","0","19","0","19","0","19","0","19","0","19","18","33","0","19","13","21","63","49","12","20","54","52","62","59","1232","215","192","100","497","162","751","219","643","187","1940","264","824","210","63","47","58","39",
"1400000US18097390404","Census Tract 3904.04, Marion County, Indiana","3801","277","12","18","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","23","44","0","17","64","54","23","36","99","70","54","49","1143","257","179","88","256","104","548","177","286","107","814","212","246","127","37","47","17","28",
"1400000US18097390405","Census Tract 3904.05, Marion County, Indiana","2994","246","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","49","49","11","24","26","33","10","15","24","24","577","203","117","73","175","96","313","111","239","107","920","204","313","107","153","129","67","54",
"1400000US18097390500","Census Tract 3905, Marion County, Indiana","1560","206","38","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","26","0","12","21","20","24","30","81","47","122","60","71","41","455","123","165","64","69","36","273","112","44","35","121","86","27","23","21","25","12","14",
"1400000US18097390600","Census Tract 3906, Marion County, Indiana","3758","386","15","24","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","13","22","15","23","48","61","0","17","29","33","40","66","768","309","159","106","258","113","575","199","225","113","979","264","356","148","204","93","74","68",
"1400000US18097390700","Census Tract 3907, Marion County, Indiana","1921","340","111","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","51","0","12","23","28","186","153","136","100","111","79","102","76","467","180","138","85","52","55","257","104","114","85","99","65","71","45","15","24","9","14",
"1400000US18097390800","Census Tract 3908, Marion County, Indiana","2440","226","34","35","0","12","0","12","34","42","28","33","0","12","0","12","0","12","69","104","18","28","62","56","0","12","60","51","48","35","42","45","600","154","136","69","366","168","429","121","212","83","256","122","33","30","13","21","0","12",
"1400000US18097390900","Census Tract 3909, Marion County, Indiana","2187","276","37","39","0","12","0","12","0","12","2","4","0","12","0","12","0","12","0","12","7","12","5","14","58","78","0","12","152","118","0","12","237","97","10","16","140","71","233","105","198","106","583","110","355","104","96","45","74","43",
"1400000US18097391000","Census Tract 3910, Marion County, Indiana","4018","476","0","17","0","17","0","17","0","17","72","103","0","17","0","17","0","17","0","17","0","17","0","17","26","55","36","32","30","31","0","17","294","145","28","31","74","66","273","167","99","68","1654","347","680","221","615","259","137","85",
